jira,o.apache.commons.discovery, Apache 1.1
jira,o.codehaus.jettison,CDDL-GPL-2-CP
jira,o.codehaus.jettison, Apache-2.0
jira,o.eclipse.mylyn.commons.soap,CDDL-GPL-2-CP
jira,o.eclipse.mylyn.commons.soap, EPL-v10
jira,o.eclipse.mylyn.monitor.ui.dummy,CDDL-GPL-2-CP
jira,o.joda.time,CDDL-GPL-2-CP
jira,o.joda.time, Apache-2.0
javafx,javafx2.editor,CDDL-GPL-2-CP
javafx,javafx2.kit,CDDL-GPL-2-CP
javafx,javafx2.platform,CDDL-GPL-2-CP
javafx,javafx2.project,CDDL-GPL-2-CP
javafx,javafx2.samples,CDDL-GPL-2-CP
javafx,javafx2.scenebuilder,CDDL-GPL-2-CP
javacard,javacard.apdu.io,CDDL-GPL-2-CP
javacard,javacard.apdu.io, Sun Technology Evaluation License
javacard,javacard.apdufile,CDDL-GPL-2-CP
javacard,javacard.common,CDDL-GPL-2-CP
javacard,javacard.console,CDDL-GPL-2-CP
javacard,javacard.filemodels,CDDL-GPL-2-CP
javacard,javacard.kit,CDDL-GPL-2-CP
javacard,javacard.oberthur,CDDL-GPL-2-CP
javacard,javacard.platform.ui,CDDL-GPL-2-CP
javacard,javacard.project,CDDL-GPL-2-CP
javacard,javacard.ri.bundle,CDDL-GPL-2-CP
javacard,javacard.ri.bundle, License Agreement for Java Card Development Kit 3.0.2 Revenue Release
javacard,javacard.ri.platform,CDDL-GPL-2-CP
javacard,javacard.spi,CDDL-GPL-2-CP
javacard,properties.based.dataobjects,CDDL-GPL-2-CP
javacard,simple.project.templates,CDDL-GPL-2-CP
javacard,swing.customizerlayout,CDDL-GPL-2-CP
java,ant.browsetask,CDDL-GPL-2-CP
java,ant.debugger,CDDL-GPL-2-CP
java,ant.freeform,CDDL-GPL-2-CP
java,ant.grammar,CDDL-GPL-2-CP
java,ant.kit,CDDL-GPL-2-CP
java,api.debugger.jpda,CDDL-GPL-2-CP
java,api.java,CDDL-GPL-2-CP
java,api.maven,CDDL-GPL-2-CP
java,beans,CDDL-GPL-2-CP
java,classfile,CDDL-GPL-2-CP
java,dbschema,CDDL-GPL-2-CP
java,debugger.jpda,CDDL-GPL-2-CP
java,debugger.jpda.ant,CDDL-GPL-2-CP
java,debugger.jpda.js,CDDL-GPL-2-CP
java,debugger.jpda.jsui,CDDL-GPL-2-CP
java,debugger.jpda.kit,CDDL-GPL-2-CP
java,debugger.jpda.projects,CDDL-GPL-2-CP
java,debugger.jpda.projectsui,CDDL-GPL-2-CP
java,debugger.jpda.ui,CDDL-GPL-2-CP
java,debugger.jpda.visual,CDDL-GPL-2-CP
java,findbugs.installer,CDDL-GPL-2-CP
java,form,CDDL-GPL-2-CP
java,form.binding,CDDL-GPL-2-CP
java,form.j2ee,CDDL-GPL-2-CP
java,form.kit,CDDL-GPL-2-CP
java,form.nb,CDDL-GPL-2-CP
java,form.refactoring,CDDL-GPL-2-CP
java,hibernate,CDDL-GPL-2-CP
java,hibernate4lib,CDDL-GPL-2-CP
