websvc.jaxws.lightapi,CDDL-GPL-2-CP
websvc.jaxws21,CDDL-GPL-2-CP
websvc.jaxws21, CDDL-GPL-2-CP
websvc.jaxws21api,CDDL-GPL-2-CP
websvc.jaxws21api, CDDL-1.1, GPLv2
websvc.jaxwsapi,CDDL-GPL-2-CP
websvc.jaxwsmodel,CDDL-GPL-2-CP
websvc.jaxwsmodelapi,CDDL-GPL-2-CP
websvc.kit,CDDL-GPL-2-CP
websvc.manager,CDDL-GPL-2-CP
websvc.metro.lib,CDDL-GPL-2-CP
websvc.metro.lib, CDDL-GPL-2-CP
websvc.metro.model,CDDL-GPL-2-CP
websvc.metro.samples,CDDL-GPL-2-CP
websvc.owsm,CDDL-GPL-2-CP
websvc.projectapi,CDDL-GPL-2-CP
websvc.registry,CDDL-GPL-2-CP
websvc.rest,CDDL-GPL-2-CP
websvc.rest.samples,CDDL-GPL-2-CP
websvc.rest.wadl.design,CDDL-GPL-2-CP
websvc.rest.wadl.model,CDDL-GPL-2-CP
websvc.restapi,CDDL-GPL-2-CP
websvc.restkit,CDDL-GPL-2-CP
websvc.restlib,CDDL-GPL-2-CP
websvc.restlib,websvc.restlib,websvc.saas.api,CDDL-GPL-2-CP
websvc.saas.codegen,CDDL-GPL-2-CP
websvc.saas.codegen.j2ee,CDDL-GPL-2-CP
websvc.saas.codegen.java,CDDL-GPL-2-CP
websvc.saas.codegen.php,CDDL-GPL-2-CP
websvc.saas.kit,CDDL-GPL-2-CP
websvc.saas.services.amazon,CDDL-GPL-2-CP
websvc.saas.services.delicious,CDDL-GPL-2-CP
websvc.saas.services.flickr,CDDL-GPL-2-CP
websvc.saas.services.google,CDDL-GPL-2-CP
websvc.saas.services.strikeiron,CDDL-GPL-2-CP
websvc.saas.services.twitter,CDDL-GPL-2-CP
websvc.saas.services.weatherbug,CDDL-GPL-2-CP
websvc.saas.services.yahoo,CDDL-GPL-2-CP
websvc.saas.services.youtube,CDDL-GPL-2-CP
websvc.saas.services.zillow,CDDL-GPL-2-CP
websvc.saas.services.zvents,CDDL-GPL-2-CP
websvc.saas.ui,CDDL-GPL-2-CP
websvc.utilities,CDDL-GPL-2-CP
websvc.websvcapi,CDDL-GPL-2-CP
websvc.wsitconf,CDDL-GPL-2-CP
websvc.wsitmodelext,CDDL-GPL-2-CP
websvc.wsstackapi,CDDL-GPL-2-CP
welcome,CDDL-GPL-2-CP
whitelist,CDDL-GPL-2-CP
xml,CDDL-GPL-2-CP
xml.axi,CDDL-GPL-2-CP
xml.catalog,CDDL-GPL-2-CP
xml.catalog.ui,CDDL-GPL-2-CP
xml.core,CDDL-GPL-2-CP
xml.jaxb,CDDL-GPL-2-CP
xml.jaxb.api,CDDL-GPL-2-CP
xml.jaxb.api, CDDL-1.1, GPLv2
xml.lexer,CDDL-GPL-2-CP
xml.multiview,CDDL-GPL-2-CP
xml.retriever,CDDL-GPL-2-CP
xml.schema.completion,CDDL-GPL-2-CP
xml.schema.model,CDDL-GPL-2-CP
xml.tax,CDDL-GPL-2-CP
xml.text,CDDL-GPL-2-CP
xml.tools,CDDL-GPL-2-CP
xml.tools.java,CDDL-GPL-2-CP
xml.wsdl.model,CDDL-GPL-2-CP
xml.xam,CDDL-GPL-2-CP
xml.xdm,CDDL-GPL-2-CP
xsl,CDDL-GPL-2-CP
